,Stock Symbol,Timestamp,Tweet,Likes,Retweets
452,UNH,2024-07-07 17:48:55+00:00,"@Abbasshabbir72 @RaoofHasan se zeyda damage Hamid Khan , Lateef Khosa , Babar Awan aur Gohar ne kiya hai kyun k unh ka fav Qazi hai aik lafz Nahin boltay Raoof Sir khul ker boltay hain lawyers upar se ju marzi kare andar se aik hute hai sabh",0,0
453,UNH,2024-07-07 17:48:52+00:00,Salute to Clarence Daniels …America East player of the year …trying to be the first UNH player to make the league https://t.co/wVCfLmOxd3,0,1
454,UNH,2024-07-07 17:46:00+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
455,UNH,2024-07-07 17:44:58+00:00,"#stocks Most profitable trading community around....

Discord Link Here ➡️https://t.co/kuJ1UYZSHU

$C $CVX $ABBV $MO $ABT $WFC $UNH $PEP $MRK $TGT $MMM $TMO $UPS $BMY $GILD $LMT $MDT $NVDA $AAPL $TSLA https://t.co/UVcf5zKEDT",0,0
456,UNH,2024-07-07 17:37:46+00:00,"$SPX mixed signals at index level - extremely overbought &amp; -ve div; daily has a MACD cross over &amp; on weekly it is breaking out of the uptrend line

I am cautious and calling for pullback. Yr  end target was 5638

Hedging is imp for capital preservation!

$MSFT $UNH $AAPL $QQQ https://t.co/OFUmM12KX1",0,0
457,UNH,2024-07-07 17:37:05+00:00,"его жены за тот жеурожая и продУважение

▬ايهيرب▬ايھرب▬
◗CNU3074◖

▬عود▬ميلان▬ميلانو▬
◗B18◖

▬ٺون▬
◗222X◖

▬نمشؾ▬
◗bm10◖

▬اىؤا▬
◗zz900◖
____
uNH",0,0
458,UNH,2024-07-07 17:36:56+00:00,"☄️  One of the biggest pumps will happen soon!➡️https://t.co/5m9pWxZEDB⬅🚀 Less than 40 minutes left to join the closed channel that will give all the information❗️

@Germain69196380 @Emmanuel_Galle @Macan0205 @UNH_Chiz",0,0
459,UNH,2024-07-07 17:35:37+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
460,UNH,2024-07-07 17:35:05+00:00,UNH vs tennesee state in hockey or football would feed generations of families in Nashville and Durham,1,0
461,UNH,2024-07-07 17:32:49+00:00,"@Mr_Zohoun Ah oui...j'ai crié beaucoup ici pourtant unh
Yafoy, tant que t'es en bonne santé et que tu prends soin de toi",0,0
462,UNH,2024-07-07 17:27:22+00:00,I'm going e$unh  Top analyst target  price for next week💰🔥🤑 https://t.co/eKyWcJwW6M,0,0
463,UNH,2024-07-07 17:26:54+00:00,"$DJIA Dow is having higher lows and MACD is about to cross up. Time to go long on dow stocks. Pick your choices ....

$UNH $XLF $QQQ $SPY https://t.co/EAX6RdQ5pX",0,0
464,UNH,2024-07-07 17:25:37+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
465,UNH,2024-07-07 17:24:34+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
466,UNH,2024-07-07 17:23:37+00:00,"@barristerlawusa @missmoffat12 According to this study on Parkinsons, if Biden was in the final stages of it then it would have started about 13 years ago, in 2011 or so. Couple this with stages of dementia...

 In April 2011 Biden introduced a federal directive at UNH which never went through regulatory… https://t.co/dR1tF4t2dM",1,1
467,UNH,2024-07-07 17:23:37+00:00,RT @MrKaye3: Ahhh c’est interdinnnng de pleurer unh https://t.co/WJcFkXtWRw,0,3
468,UNH,2024-07-07 17:22:53+00:00,$unh *Top analyst price target for next week..📈📉🚀  https://t.co/9BNmzY5X7r,0,0
469,UNH,2024-07-07 17:20:55+00:00,"@FrenchRapUS Bah peut être unh 
L’un des plus grands en tout cas",20,0
470,UNH,2024-07-07 17:15:48+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
471,UNH,2024-07-07 17:15:27+00:00,@ThunderChats UNH Alumni CD!!,1,0
472,UNH,2024-07-07 17:14:25+00:00,@ZoneDeLaHonte En voilà unh qui va passer un sale quart d’heure à la maison 🥲🥲,0,0
473,UNH,2024-07-07 17:11:52+00:00,@ZoneDeLaHonte Il espérait le but depuis unh🤣. Je me demande s'il a retrouvé son habit,0,0
474,UNH,2024-07-07 17:08:18+00:00,"Stocks Performance Upto 1Y

Take charge of your future

$NVDA $RIVN $TSLA $AAPL $MSFT $META $LLY $NFLX $NVO $PLTR $QQQ $PYPL $AMZN $UNH $AMD $SCHW $GOOG $GM $F $ENPH $CVNA $KO $AI $TXN $AMC $COIN $DIS $GME $LAZR $LCID $JNJ $ORCL $MRK $PANW $PLUG $QCOM $ROKU $SPY $VFS 

#stocks https://t.co/YIqPiVAhZ9",0,0
475,UNH,2024-07-07 17:04:46+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
476,UNH,2024-07-07 17:02:45+00:00,@flmjww nakita mo yung tadashi mg 😭😭😭😭 unh*nged omfg,0,0
477,UNH,2024-07-07 16:58:13+00:00,"🔥 Unbelievable gains ahead! Join the XRP pump!

➡️https://t.co/ncXz5WD9dP⬅️
🟢 Limited time to get in before it closes❗️

@isaac13johnson @angelvolly21 @nganda245 @UNH_Chiz",0,0
478,UNH,2024-07-07 16:57:50+00:00,"рожая и продУважение к человеку в отношении его же

▬نمشؾ▬
◗bm10◖

▬ٺون▬
◗SAAS◖

▬بلؤمنغدَىلز▬بلؤمينغدَىلز▬
◗X59◖

▬ماماز▬اند▬باباز▬
◗MP113◖

▬ذا▬بيوتى▬سكريتس▬
◗D1◖
___
unH",0,0
479,UNH,2024-07-07 16:56:09+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
480,UNH,2024-07-07 16:54:35+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
481,UNH,2024-07-07 16:50:30+00:00,"⚡️ Maximize your returns! Join the SOL pump today!

➡️https://t.co/4yuCTk6fsb⬅️
🟢 Don't wait, join now❗️

@genesisleon8520 @JohnsonVel2K @jisatsuEH3 @formula_unh",0,0
482,UNH,2024-07-07 16:49:56+00:00,"#stocks Most profitable trading community around....

Discord Link Here ➡️https://t.co/kuJ1UYZSHU

$C $CVX $ABBV $MO $ABT $WFC $UNH $PEP $MRK $TGT $MMM $TMO $UPS $BMY $GILD $LMT $MDT $NVDA $AAPL $TSLA https://t.co/wF7OFL6GI6",0,0
483,UNH,2024-07-07 16:49:00+00:00,"🌟 Don't miss out! BTC pump starting now!

➡️https://t.co/lO0jkFdI2Y⬅️
💥 This is your ticket to the moon❗️

@xum20201984 @lefttwick @COLSA_UNH @seabreezie07",0,0
484,UNH,2024-07-07 16:45:18+00:00,@Mdninamwen Tout leur appartient unh 😂😂😂 yen a même qui ont dit le sable de Dubai appartient à la France 😭😭😂😂😂😂😂😂,0,0
485,UNH,2024-07-07 16:43:27+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
486,UNH,2024-07-07 16:42:11+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
487,UNH,2024-07-07 16:39:24+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
488,UNH,2024-07-07 16:39:06+00:00,RT @JoshuaBarido: Excited to be @UNH_Football tomorrow June 7th!!! I’m excited to get to work with @Drewbelch and the rest of the coaching…,0,6
489,UNH,2024-07-07 16:38:30+00:00,@NJGuy4Biden Yes we’ve been polled. Now we refuse to answer any unknown callers. Andy smith of the UNH polling center has a new technique for polling in NH. CSPAN January 2024,0,0
490,UNH,2024-07-07 16:38:22+00:00,"#theSIX

𝟔'𝟒 𝟐𝟑𝟗 𝐃𝐄 @UNH_Football’28 @dajzuann.
HS: Minnechaug
     @ESAofMass #ClubChaos fam😤
                  𝐃𝐋 | 𝐄𝐃𝐆𝐄 training https://t.co/eMHGuuYq8Q",1,0
491,UNH,2024-07-07 16:36:20+00:00,"к  жены за тот жечеловеку в отношении его
__

▬سىفى▬
◗ME3◖

◐ممزورلد◐
◖ZZZ49◖

▬ٺون▬
◗ppt34◖

▬نمشؾ▬
◗AABN◖

▬بٱث▬ٱند.بؤدى▬
◗AB6K◖
____
unH",0,0
492,UNH,2024-07-07 16:33:29+00:00,"Our trading community around....#Earnings

Discord Link Here ➡️https://t.co/kuJ1UYZSHU

$C $CVX $ABBV $MO $ABT $WFC $UNH $PEP $MRK $TGT $MMM $TMO $UPS $BMY $GILD $LMT $MDT $HON $NVDA $AAPL $TSLA https://t.co/yTVympuRNN",0,0
493,UNH,2024-07-07 16:32:59+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
494,UNH,2024-07-07 16:27:45+00:00,"@GrantHesser Absolutely agree, it's an important quarter indeed and $UNH seems to be positioned well for it. It's promising to see them likely ahead on EPS and a potential guide raise. As per @Alphanso_AI, they give $UNH a buy rating with a strong score of 8.3/10 considering risk and macro… https://t.co/SkeyyQ1kkX",0,0
495,UNH,2024-07-07 16:25:03+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
496,UNH,2024-07-07 16:24:29+00:00,"RT @Weyiz21: 🚨To Ex. @WilliamsRuto, I implore you to rescue everyone on the planet,including Kenyans and those living abroad like #SamsonT.…",0,59
497,UNH,2024-07-07 16:24:23+00:00,"⚡️ Maximize your returns! Join the SOL pump today! ➡️https://t.co/Yy70qUgCnE⬅️ 🟢 Don't wait, join now❗️

@KeithWReynolds1 @UNH_H8ers @damroowale @wanderer1989",0,0
498,UNH,2024-07-07 16:21:02+00:00,"RT @hotsauce590: Tu peux passer en dm commander ton pack de Nudes vidéos personnalisé
        https://t.co/Uo6kWvtJ0N j'te reçois dans mes…",0,23
499,UNH,2024-07-07 16:20:48+00:00,"RT @hotsauce590: Hihihihi sucer un mec d'âge mûr c'est trop chic
     Y'a presque rien de compliqué chez moi unh 😌 
     Je serai toujours…",0,23
500,DAL,2024-07-07 18:54:24+00:00,@Seb_Lach te głupi narkoman dał się nagrać https://t.co/eSuL6O61VS,0,0
501,DAL,2024-07-07 18:54:24+00:00,RT @dyzma_endrju: @czuchnowski Kaczyński po olaniu go przez Ziobrę dał bana na TVP Solidarnej Polsce. https://t.co/qELUmYSn7W,0,1
502,DAL,2024-07-07 18:54:23+00:00,"RT @L_OraTora: Svizzera. Aborti spontanei dopo la 12a settimana. Guardate cosa succede dal 2021.
Chissà perché.",0,3
503,DAL,2024-07-07 18:54:23+00:00,"RT @giovannipelazzo: • Roger Federer 🇨🇭 (2005, 2006)
• Novak Djokovic 🇷🇸 (2011, 2015, 2016)
• Rafael Nadal 🇪🇸 (2013, 2018)
• Jannik Sinner…",0,7
504,DAL,2024-07-07 18:54:23+00:00,"RT @hazcloud: legati dal filo rosso del destino❤️‍🩹💚💙🫶🏻

#beabaldi https://t.co/l0eM7XuhDS",0,1
505,DAL,2024-07-07 18:54:19+00:00,"RT @borghi_claudio: Davvero esiste anche un solo vero scienziato che non consideri quanto meno ""problematica"" la questione dell'obbligo vac…",0,122
506,DAL,2024-07-07 18:54:18+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
507,DAL,2024-07-07 18:54:17+00:00,"RT @S_Emarti: Oggi ho adottato un cagnolino dal canile, sono distrutta, ma non dormono mai? Ahaha https://t.co/bJxdNezO66",0,84
508,DAL,2024-07-07 18:54:16+00:00,"RT @AminaaKausar: Zubair and Aftab, who made toy g*ns, were arrested in Bijnor. 

RSS and Bajrang Dal openly carry firearms,swords and Hind…",0,1781
509,DAL,2024-07-07 18:54:16+00:00,"@DeerEwan I fasci saranno ritornate nelle fogne, ma sono riemersi i comunisti dal sapore antisemita. Stessa merda alla fine.",0,0
510,DAL,2024-07-07 18:54:16+00:00,"@FrankCatania Colpo di stato favorito da likud che lasciava che Qatar, sauditi ecc finanziassero senza problemi hamas, finanziata pure dal likud stesso. Il casino lo ha combinato Netanyahu. Lo si potrebbe risolvere riconoscendo Stato Palestina imponendo libere elezioni sotto egida ONU",0,0
511,DAL,2024-07-07 18:54:15+00:00,"RT @vadim07751823: Kallas,ai vertici UE,in Estonia ha ordinato di rimuovere le tombe dei soldati sovietici che hanno liberato l'Europa dal…",0,93
512,DAL,2024-07-07 18:54:14+00:00,e provate di nuovo a dire che la + bastarda guarderà le olimpiadi dal divano 😘😘😘https://t.co/crVSWRDXhj,0,0
513,DAL,2024-07-07 18:54:13+00:00,"@mariolavia Macron ha perso 

Melenchon ha un programma contrario a quello di Macron, dal no all'invio di armi in Ucraina, dall'appoggio a Israele e perfino la contrarietà alla permanenza nell'UE e Nato https://t.co/dVvNfXeSsr",0,0
514,DAL,2024-07-07 18:54:12+00:00,Vedi se alzi il culo dal divano e vai a votare qualche speranza per questo paese ci sarebbe......#Francia #elezioniFrancia,0,0
515,DAL,2024-07-07 18:54:10+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
516,DAL,2024-07-07 18:54:09+00:00,"RT @CesareSacchetti: Il fatto che i sedicenti ""campioni"" dell'antimafia quali @marcotravaglio, @Serv_Pubblico e @robertosaviano, non abbian…",0,53
517,DAL,2024-07-07 18:54:09+00:00,"RT @FabbJusuf: Il 7 ottobre è entrata in azione la ""dottrina Annibale"" che prende il nome dal condottiero cartaginese, il quale preferì avv…",0,134
518,DAL,2024-07-07 18:54:08+00:00,"Metafora assurda.

Siamo noi le rane? Dovremmo uscire dal pianeta? Hanno acceso le rane il fuoco?

Cosa stai dicendo Alessandro?! https://t.co/hyneemhr9Y",0,0
519,DAL,2024-07-07 18:54:06+00:00,"@S_Emarti La mia, non so come, è scappata 2 volte dal giardino.... ora non ci molla mai",0,0
520,DAL,2024-07-07 18:54:06+00:00,RT @borghi_claudio: E adesso giriamo pagina e vediamo in Francia come e se vengono fuori dal casino economico in cui si sono ficcati dopo a…,0,79
521,DAL,2024-07-07 18:54:05+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
522,DAL,2024-07-07 18:54:04+00:00,"Napoli catturato il detenuto evaso dal Cardarelli: Napoli. Il detenuto di 30 anni  Stefano Minopoli, è stato individuato e bloccato oggi pomeriggio dopo essere riuscito a sfuggire alla… https://t.co/jTCo1eOdLd #CronacadiNapoli #FlashNews #Live #UltimeNotizie #Cardarelli",0,0
523,DAL,2024-07-07 18:54:04+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
524,DAL,2024-07-07 18:54:04+00:00,Il Nuovo Fronte Popolare è un'alleanza elettorale di partiti francesi di sinistra nata il 10 giugno 2024 in vista delle nuove elezioni legislative convocate dal Presidente della Repubblica Emmanuel Macron per il 30 giugno e il 7 luglio dello stesso anno.,0,0
525,DAL,2024-07-07 18:54:03+00:00,@TheReturnK Un saluto al dottor Balzano Prota dal gruppo amatoriale ciclismo di @tomaso_palli,0,0
526,DAL,2024-07-07 18:54:02+00:00,"@impervietto @ultimora_pol Se volgi lo sguardo verso le destre ""istituzionali"" non posso darti torto, ma se invece guardi fuori dal Parlamento puoi accorgerti di come il sionismo sia fortemente osteggiato dai partiti identitari.
Basti vedere il loro appoggio incrollabile ai palestinesi.",0,0
527,DAL,2024-07-07 18:54:02+00:00,"RT @giovannipelazzo: ""Che brutto"" - dice Jasmine Paolini 🇮🇹 per il modo in cui è finito il match.

Una sportiva vera Jas, per la prima volt…",0,35
528,DAL,2024-07-07 18:54:02+00:00,"@LiberoPetrucci Come vorrei l'esame anticorpale Covid, per tutti i livelli dell'amministrazione Pubblica, dal Quirinale in giù, mi piacerebbe veramente tanto fare il Ciocoglionowskyj e vedere i Veri IP ( e hops ) dei libs italianici...
Prevedo Grasse sorprese in entrambi i casi.",0,0
529,DAL,2024-07-07 18:54:02+00:00,RT @Anto_Fiordelisi: Tutta questa violenza verso gli animali deve finire e fino a quando non ci saranno pene più severe probabilmente non c…,0,37
530,DAL,2024-07-07 18:54:00+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
531,DAL,2024-07-07 18:54:00+00:00,"🇫🇷 #Francia: con 393 collegi che hanno comunicato i dati, il #RN è ancora la prima coalizione con 129 deputati eletti. La coalizione è seguita da #Ensemble (104 seggi) e dal #NFP (92 seggi). 
Mancano però ancora i risultati in molti collegi in cui saranno #Ensemble e il #NFP a… https://t.co/kF4txtzs7o https://t.co/wBkeqLtUIe",1,0
532,DAL,2024-07-07 18:53:56+00:00,@nomfup E se guardano bene dal chiedere elezioni,0,0
533,DAL,2024-07-07 18:53:55+00:00,@SI_sinistra @NFratoianni E voi che siete lì da anni quanti ne avete già preso dal popolo italiano la poltrona piace a tutti e impari a rispondere alle domande scomode ma non offensive come i vostri sproloqui del no.non accetto grazie a voi siamo indietro di anni con la politica del no senza offesa,1,0
534,DAL,2024-07-07 18:53:54+00:00,"@ImmobileThe Ha grande gamba è un buon sinistro ma non è mai stato uno sveglio, è stato cacciato dal allenamento più di una volta da Tudor per scarso impegno",0,0
535,DAL,2024-07-07 18:53:52+00:00,RT @aanconaa_: Nei commenti.. gli interisti che cadono dal pero.. sulle reali intenzioni di #Oaktree. 😀 https://t.co/2REe6Uhq5A,0,2
536,DAL,2024-07-07 18:53:51+00:00,"RT @SatyavadiLadki: Naezy stop it ye testing Aapko he ho rahi hai kaise makers ne Dimagh me dal dia aur ap bhatak 
Use ur brain bro”
#Naezy…",0,6
537,DAL,2024-07-07 18:53:49+00:00,RT @hugmetom: alcune foto dal #ModenaPride e #BolognaPride: thread 🧵 https://t.co/vUHIg9fQgx,0,1
538,DAL,2024-07-07 18:53:49+00:00,@PPolityce A dlaczego w pierwszej dał coś innego?,0,0
539,DAL,2024-07-07 18:53:47+00:00,"RT @Aita20: Una sfida inedita decide il destino della Francia, l'affluenza è la più alta dal 1981.
Non c'è dubbio che la Francia ci stia da…",0,2
540,DAL,2024-07-07 18:53:44+00:00,"RT @FrancoScarsell2: Due carabinieri sono stati fermati dopo le indagini per l'accoltellamento di un immigrato a Castiglione Olona, Varese.…",0,2
541,DAL,2024-07-07 18:53:43+00:00,RT @BentivogliMarco: Alle elezioni francesi si vince con coraggio puntando sulla partecipazione e la mobilitazione repubblicana ( da queste…,0,7
542,DAL,2024-07-07 18:53:43+00:00,"RT @GurmeharS998: 🚨 SFJ Calls Punjab To Attend Ardas Organized By Dal Khalsa on 13 July At Sri Akal Takht Sahib

Since 1971 
Sardar Gajinde…",0,24
543,DAL,2024-07-07 18:53:43+00:00,RT @ChanceGardiner: 1. Dr. McCullough: Metà della miocardite da VACClNO è asintomatica. La prima manifestazione è l'arresto cardiaco in per…,0,9
544,DAL,2024-07-07 18:53:42+00:00,"@battitomilan7 In realtà non è ""via dal Milan"" perché non vi ha messo piede ma vi ha giocarellato. Poi, siete passati dall'osannarlo a bistrattarlo dopo che vi ha snobbato. Idem con Conte",0,0
545,DAL,2024-07-07 18:53:41+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
546,DAL,2024-07-07 18:53:40+00:00,RT @PPolityce: Tak jak było do przewidzenia: jednomandatowy system wyborczy w drugiej turze dał we Francji zwycięstwo koalicji globalistów…,0,24
547,DAL,2024-07-07 18:53:40+00:00,RT @PPolityce: Tak jak było do przewidzenia: jednomandatowy system wyborczy w drugiej turze dał we Francji zwycięstwo koalicji globalistów…,0,24
548,DAL,2024-07-07 18:53:35+00:00,"RT @SilviaDiDonato6: E' successo ad Hanoi nel Vietnam, dove conoscono benissimo che cos'è l'invasione la prepotenza e l'eccidio, un ristora…",0,22
549,DAL,2024-07-07 18:53:33+00:00,"RT @GioTomma: @M49liberorso In Italia siamo in attesa delle dimissioni Toti.
In Francia hanno neutralizzato la destra estrema andando a vot…",0,5
550,DAL,2024-07-07 18:53:33+00:00,RT @itsmeback_: Ma levati dal cazzo! https://t.co/HmUPPtUTfm,0,179
551,DAL,2024-07-07 18:53:33+00:00,@MatteoTriossi @borghi_claudio Come accade con tutte le norme emanate dal Parlamento. E se non erro pure l’obbligo vaccinale della Lorenzin ha avuto questo iter.,0,0
552,DAL,2024-07-07 18:53:33+00:00,"@TatickovaTana @komikom1 @Sasa7529 Kočka si vybírá, kde zůstane. Naše dovolenkové domácí si adoptoval kocour, prostě jednou přišel. Snažili se ho dvakrát udat, jednou ho dali známým 2 km dál, a za týden byl kocour zase u nich na dvoře. Tak třeba by ani nevydržel, i kdyby si ho @komikom1 vyhádal a odnesl.",1,0
553,DAL,2024-07-07 18:53:31+00:00,"E comunque …  è SICURO che un GRANDE aiuto alla sinistra francese … è arrivato dal popolo islamico !!  

Che domani … ne chiederà conto !!!   

 #elezioniFrancia",1,0
554,DAL,2024-07-07 18:53:31+00:00,RT @nebbianelsole: Questa è Maya a cui hanno sparato in faccia con un Flobert. È tornata a casa in queste condizioni. Maya si fidava di tut…,0,407
555,DAL,2024-07-07 18:53:31+00:00,RT @PPolityce: Tak jak było do przewidzenia: jednomandatowy system wyborczy w drugiej turze dał we Francji zwycięstwo koalicji globalistów…,0,24
556,DAL,2024-07-07 18:53:30+00:00,RT @PPolityce: Tak jak było do przewidzenia: jednomandatowy system wyborczy w drugiej turze dał we Francji zwycięstwo koalicji globalistów…,0,24
557,DAL,2024-07-07 18:53:28+00:00,"RT @pierpi13: ""Nerone si fece costruire una casa che si estendeva dal Palatino all’Esquilino che chiamò dapprima transitoria e poi, quando…",0,13
558,DAL,2024-07-07 18:53:26+00:00,"@firejlu il modo in cui vuole passare per il poverino che riceve gli insulti
tesoro gli insulti non vengono dal nulla te li senti andati a cercare",0,0
559,DAL,2024-07-07 18:53:26+00:00,@abruzzi_antonio Che sei un povero mentecatto si capisce  dal tuo scritto sconclusionato madò come sei messo,0,0
560,DAL,2024-07-07 18:53:25+00:00,"RT @Canelcuore: Dal set 🎬 

Özgür e Zeynep 🥰

#CanYaman #BayYanlış #MrWrong https://t.co/UBTiPEp4ah",0,11
561,DAL,2024-07-07 18:53:24+00:00,@flaminiasabate1 dal*,0,0
562,DAL,2024-07-07 18:53:24+00:00,"@ToyotomiClan_ @bigbosbuss A questo proposito, i tizi antisemiti di Gioventù Nazionale sono già stati allontanati dall'organizzazione. Non si può dire altrettanto della ""sconosciuta"" la cui vendita dei libri è ""pompata"" dal PD (non da Potere al Popolo)...",0,0
563,DAL,2024-07-07 18:53:19+00:00,"@LorenzoQuattro6 @testagrigia Posto che dal covid titolare nel calcio significa quasi nulla per le squadre impegnate in europa, tu lo vedi al posto di? Secondo me con le squadre fisiche al posto di Pellegrini, con quelle tecniche al posto di cristante, e con le piccole farà rifiatare paredes",0,0
564,DAL,2024-07-07 18:53:17+00:00,"RT @matteoswift13: DITEMI CHE SI CAPISCE SE NO MI BURTO DAL BALCONE 
, comunque troppo iconico siete https://t.co/WDSmuoJaUR",0,2
565,DAL,2024-07-07 18:53:15+00:00,"RT @borghi_claudio: Davvero esiste anche un solo vero scienziato che non consideri quanto meno ""problematica"" la questione dell'obbligo vac…",0,122
566,DAL,2024-07-07 18:53:13+00:00,"@1nitinnishant @cryptoamanclub Bhai 1.01 ETH buy kiya hua pda h.... Phle buy kiya tha 2437$ pr fr usko 3400$ pr sell kr diya 
. 
. 
Mene socha yh ab  ni jyga upr toh sell kiya uske bd toh upr hi gya ta.... Fr mene abi wait kiya toh 3008$ pr buy kiya! Abi holding p dal diya hu",0,0
567,DAL,2024-07-07 18:53:13+00:00,@celeste83969527 Io dal 15 sono a Milano,0,0
568,DAL,2024-07-07 18:53:07+00:00,"@HANUMANKISAN Are vo ss bhi dal detabhai sath m...jisme likha h aage sab m lagu krne jaa rhe 50 percent...isliye to gali  padti h tumhe..tumhari  harkaton se lagta h tum gaddari kr rhe ho उपेंद्र  k sath milkr, bachho se  iske sath vo ss bhi krte na",0,0
569,DAL,2024-07-07 18:53:05+00:00,"RT @MarcoDabizzi: Dieci anni fa, Donald Trump scrisse su Twitter: ""Bambini piccoli sani vanno dal medico, sono riempiti di enormi iniezioni…",0,41
570,DAL,2024-07-07 18:53:05+00:00,"RT @7princ_8: Incazzata nera e sapere che Martina Maggio sia uscita dal palazzetto in lacrime mi spezza il cuore, non è giusto, non se lo m…",0,1
571,DAL,2024-07-07 18:53:04+00:00,Kish fitoj? A kanë dal rezultatet preliminare a spo dihet niher kurgjo? https://t.co/G2umOxdTs7,0,0
572,DAL,2024-07-07 18:53:03+00:00,io la prossima settimana a quest'ora starò sentendo questa intro dal vivo fermate il tempo https://t.co/wcINkL0Rav,0,0
573,DAL,2024-07-07 18:53:03+00:00,"RT @S_Emarti: Oggi ho adottato un cagnolino dal canile, sono distrutta, ma non dormono mai? Ahaha https://t.co/bJxdNezO66",0,84
574,DAL,2024-07-07 18:53:00+00:00,"@Brontolo3ntino @ultimora_pol Si il Santo Martire.
Ucciso dal vigliacca feccia partigiana",0,0
575,DAL,2024-07-07 18:53:00+00:00,"RT @AngrySaffron: Jodhpur, Rajasthan: Hindu girl elopes with Ejaz Khan on July 6, 2024.

Bajrang Dal demands immediate rescue of girl. http…",0,32
576,DAL,2024-07-07 18:52:59+00:00,"RT @GioTomma: @GenCar5 Les jeux sono faits.
In Italia siamo in attesa delle dimissioni #Toti.
In Francia hanno neutralizzato la destra estr…",0,1
577,DAL,2024-07-07 18:52:57+00:00,RT @BentivogliMarco: Alle elezioni francesi si vince con coraggio puntando sulla partecipazione e la mobilitazione repubblicana ( da queste…,0,7
578,DAL,2024-07-07 18:52:54+00:00,"@mariolavia Melenchon ha un programma contrario a quello di Macron, dal no all'invio di armi in Ucraina, dall'appoggio a Israele e perfino la contrarietà alla permanenza nell'UE e Nato 😂😂😂😂😂",0,0
579,DAL,2024-07-07 18:52:49+00:00,@Noo_IDcard @Karfa13 Ah 😌 bakhna dal😹,0,0
580,DAL,2024-07-07 18:52:49+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
581,DAL,2024-07-07 18:52:47+00:00,"RT @xmaflex: Samuel Mereu, Alessia Barrili e Sara Tagliaferei,sono  i bastardi che hanno gettato il gattino dal ponte. Amici sardi, vi ho c…",0,366
582,DAL,2024-07-07 18:52:45+00:00,"RT @nebbianelsole: Ogni pomeriggio, alla chiusura della sua piccola attività, il proprietario, una persona dal cuore grande, lascia cibo e…",0,72
